"","birth_year","height.cm","height.in","study"
"6774",1783,173.29,68.2244094488189,"Southeast"
"6775",1783,172.07,67.744094488189,"Southeast"
"6776",1783,171.47,67.507874015748,"Southeast"
"6777",1783,178.16,70.1417322834646,"Southeast"
"6778",1783,175.12,68.9448818897638,"Southeast"
"6779",1783,175.72,69.1811023622047,"Southeast"
"6780",1783,173.9,68.4645669291339,"Southeast"
"6781",1783,172.07,67.744094488189,"Southeast"
"6782",1783,172.68,67.9842519685039,"Southeast"
"6783",1783,172.07,67.744094488189,"Southeast"
"6784",1783,171.47,67.507874015748,"Southeast"
"6785",1783,173.29,68.2244094488189,"Southeast"
"6786",1783,173.29,68.2244094488189,"Southeast"
"6787",1783,167.82,66.0708661417323,"Southeast"
"6788",1783,175.12,68.9448818897638,"Southeast"
"6789",1783,175.72,69.1811023622047,"Southeast"
"6790",1783,171.47,67.507874015748,"Southeast"
"6791",1783,170.25,67.0275590551181,"Southeast"
"6792",1783,172.68,67.9842519685039,"Southeast"
"6793",1783,172.68,67.9842519685039,"Southeast"
"6794",1783,173.9,68.4645669291339,"Southeast"
"6795",1783,172.68,67.9842519685039,"Southeast"
"6796",1783,171.47,67.507874015748,"Southeast"
"6797",1783,173.29,68.2244094488189,"Southeast"
"6798",1783,171.47,67.507874015748,"Southeast"
"6799",1783,171.47,67.507874015748,"Southeast"
"6800",1783,172.07,67.744094488189,"Southeast"
"6801",1783,175.72,69.1811023622047,"Southeast"
"6802",1783,175.12,68.9448818897638,"Southeast"
"6803",1783,173.29,68.2244094488189,"Southeast"
"6804",1783,173.9,68.4645669291339,"Southeast"
"6805",1783,172.07,67.744094488189,"Southeast"
"6806",1783,178.16,70.1417322834646,"Southeast"
"6807",1783,171.47,67.507874015748,"Southeast"
"6808",1783,175.12,68.9448818897638,"Southeast"
"6809",1783,175.12,68.9448818897638,"Southeast"
"6810",1783,171.47,67.507874015748,"Southeast"
"6811",1783,173.9,68.4645669291339,"Southeast"
"6812",1783,172.68,67.9842519685039,"Southeast"
"6813",1783,182.41,71.8149606299213,"Southeast"
"6814",1783,171.47,67.507874015748,"Southeast"
"6815",1783,173.29,68.2244094488189,"Southeast"
"6816",1783,181.2,71.3385826771653,"Southeast"
"6817",1783,173.9,68.4645669291339,"Southeast"
"6818",1783,181.8,71.5748031496063,"Southeast"
"6819",1783,178.76,70.3779527559055,"Southeast"
"6820",1783,182.41,71.8149606299213,"Southeast"
"6821",1783,161.74,63.6771653543307,"Southeast"
"6822",1783,155.66,61.2834645669291,"Southeast"
"6823",1783,162.35,63.9173228346457,"Southeast"
"6824",1783,185.45,73.011811023622,"Southeast"
"6825",1783,172.68,67.9842519685039,"Southeast"
"6826",1783,178.16,70.1417322834646,"Southeast"
"6827",1783,178.16,70.1417322834646,"Southeast"
"6828",1783,176.94,69.6614173228346,"Southeast"
"6829",1783,171.47,67.507874015748,"Southeast"
"6830",1783,181.8,71.5748031496063,"Southeast"
"6831",1783,175.72,69.1811023622047,"Southeast"
"6832",1783,175.12,68.9448818897638,"Southeast"
"6833",1783,175.72,69.1811023622047,"Southeast"
"6834",1783,176.33,69.4212598425197,"Southeast"
"6835",1783,180.59,71.0984251968504,"Southeast"
"6836",1783,175.12,68.9448818897638,"Southeast"
"6837",1783,173.29,68.2244094488189,"Southeast"
"6838",1783,173.9,68.4645669291339,"Southeast"
"6839",1783,161.74,63.6771653543307,"Southeast"
"6840",1783,176.33,69.4212598425197,"Southeast"
"6841",1783,178.76,70.3779527559055,"Southeast"
"6842",1783,179.37,70.6181102362205,"Southeast"
"6843",1783,186.06,73.251968503937,"Southeast"
"6844",1783,187.88,73.9685039370079,"Southeast"
"6845",1783,184.84,72.7716535433071,"Southeast"
"6846",1783,175.72,69.1811023622047,"Southeast"
"6847",1783,181.2,71.3385826771653,"Southeast"
"6848",1783,185.45,73.011811023622,"Southeast"
"6849",1783,184.24,72.5354330708661,"Southeast"
"6850",1783,180.59,71.0984251968504,"Southeast"
"6851",1783,174.51,68.7047244094488,"Southeast"
"6852",1783,175.12,68.9448818897638,"Southeast"
"6853",1783,174.51,68.7047244094488,"Southeast"
"6854",1783,176.33,69.4212598425197,"Southeast"
"6855",1783,177.55,69.9015748031496,"Southeast"
"6856",1783,176.33,69.4212598425197,"Southeast"
"6857",1783,185.45,73.011811023622,"Southeast"
"6858",1783,178.76,70.3779527559055,"Southeast"
"6859",1783,173.9,68.4645669291339,"Southeast"
"6860",1783,175.72,69.1811023622047,"Southeast"
"6861",1783,181.2,71.3385826771653,"Southeast"
"6862",1783,172.68,67.9842519685039,"Southeast"
"6863",1783,175.72,69.1811023622047,"Southeast"
"6864",1783,171.47,67.507874015748,"Southeast"
"6865",1783,176.33,69.4212598425197,"Southeast"
"6866",1783,178.76,70.3779527559055,"Southeast"
"6867",1783,184.24,72.5354330708661,"Southeast"
"6868",1783,174.51,68.7047244094488,"Southeast"
"6869",1783,178.16,70.1417322834646,"Southeast"
"6870",1783,176.94,69.6614173228346,"Southeast"
"6871",1783,181.2,71.3385826771653,"Southeast"
"6872",1783,175.12,68.9448818897638,"Southeast"
"6873",1783,175.72,69.1811023622047,"Southeast"
"6874",1783,178.16,70.1417322834646,"Southeast"
"6875",1783,181.8,71.5748031496063,"Southeast"
"6876",1783,183.02,72.0551181102362,"Southeast"
"6877",1783,183.02,72.0551181102362,"Southeast"
"6878",1783,178.16,70.1417322834646,"Southeast"
"6879",1783,176.33,69.4212598425197,"Southeast"
"6880",1783,178.76,70.3779527559055,"Southeast"
"6881",1783,178.76,70.3779527559055,"Southeast"
"6882",1783,175.12,68.9448818897638,"Southeast"
"6883",1783,175.12,68.9448818897638,"Southeast"
"6884",1783,175.72,69.1811023622047,"Southeast"
"6885",1783,171.47,67.507874015748,"Southeast"
"6886",1783,173.9,68.4645669291339,"Southeast"
"6887",1783,174.51,68.7047244094488,"Southeast"
"6888",1783,174.51,68.7047244094488,"Southeast"
"6889",1783,173.9,68.4645669291339,"Southeast"
"6890",1783,176.94,69.6614173228346,"Southeast"
"6891",1783,179.98,70.8582677165354,"Southeast"
"6892",1783,173.29,68.2244094488189,"Southeast"
"6893",1783,175.72,69.1811023622047,"Southeast"
"6894",1783,172.07,67.744094488189,"Southeast"
"6895",1783,176.94,69.6614173228346,"Southeast"
"6896",1783,174.51,68.7047244094488,"Southeast"
"6897",1783,180.59,71.0984251968504,"Southeast"
"6898",1783,173.9,68.4645669291339,"Southeast"
"6899",1783,178.16,70.1417322834646,"Southeast"
"6900",1783,162.95,64.1535433070866,"Southeast"
"6901",1783,177.55,69.9015748031496,"Southeast"
"6902",1783,181.8,71.5748031496063,"Southeast"
"6903",1783,174.51,68.7047244094488,"Southeast"
"6904",1783,176.33,69.4212598425197,"Southeast"
"6905",1783,180.59,71.0984251968504,"Southeast"
"6906",1783,175.12,68.9448818897638,"Southeast"
"6907",1783,182.41,71.8149606299213,"Southeast"
"6908",1783,176.94,69.6614173228346,"Southeast"
"6909",1783,172.68,67.9842519685039,"Southeast"
"6910",1783,179.37,70.6181102362205,"Southeast"
"6911",1783,175.12,68.9448818897638,"Southeast"
"6912",1783,179.98,70.8582677165354,"Southeast"
"6913",1783,175.12,68.9448818897638,"Southeast"
"6914",1783,179.98,70.8582677165354,"Southeast"
"6915",1783,174.51,68.7047244094488,"Southeast"
"6916",1783,162.35,63.9173228346457,"Southeast"
"6917",1783,176.94,69.6614173228346,"Southeast"
"6918",1783,178.76,70.3779527559055,"Southeast"
"6919",1783,175.12,68.9448818897638,"Southeast"
"6920",1783,178.76,70.3779527559055,"Southeast"
"6921",1783,172.68,67.9842519685039,"Southeast"
"6922",1783,172.68,67.9842519685039,"Southeast"
"6923",1783,178.16,70.1417322834646,"Southeast"
"6924",1783,172.68,67.9842519685039,"Southeast"
"6925",1783,171.47,67.507874015748,"Southeast"
"6926",1783,172.68,67.9842519685039,"Southeast"
"6927",1783,173.29,68.2244094488189,"Southeast"
"6928",1783,177.55,69.9015748031496,"Southeast"
"6929",1783,172.68,67.9842519685039,"Southeast"
"6930",1783,177.55,69.9015748031496,"Southeast"
"6931",1783,172.68,67.9842519685039,"Southeast"
"6932",1783,173.9,68.4645669291339,"Southeast"
"6933",1783,182.41,71.8149606299213,"Southeast"
"6934",1783,176.33,69.4212598425197,"Southeast"
"6935",1783,181.8,71.5748031496063,"Southeast"
"6936",1783,161.74,63.6771653543307,"Southeast"
"6937",1783,172.68,67.9842519685039,"Southeast"
"6938",1783,172.07,67.744094488189,"Southeast"
"6939",1783,175.12,68.9448818897638,"Southeast"
"6940",1783,170.25,67.0275590551181,"Southeast"
"6941",1783,173.29,68.2244094488189,"Southeast"
"6942",1783,173.9,68.4645669291339,"Southeast"
"6943",1783,164.78,64.8740157480315,"Southeast"
"6944",1783,170.86,67.2677165354331,"Southeast"
"6945",1783,173.29,68.2244094488189,"Southeast"
"6946",1783,171.47,67.507874015748,"Southeast"
"6947",1783,166.6,65.5905511811024,"Southeast"
"6948",1783,170.25,67.0275590551181,"Southeast"
"6949",1783,177.55,69.9015748031496,"Southeast"
"6950",1783,167.82,66.0708661417323,"Southeast"
"6951",1783,166.6,65.5905511811024,"Southeast"
"6952",1783,175.72,69.1811023622047,"Southeast"
"6953",1783,172.07,67.744094488189,"Southeast"
"6954",1783,180.59,71.0984251968504,"Southeast"
"6955",1783,164.78,64.8740157480315,"Southeast"
"6956",1783,172.68,67.9842519685039,"Southeast"
"6957",1783,170.86,67.2677165354331,"Southeast"
"6958",1783,168.43,66.3110236220472,"Southeast"
"6959",1783,168.43,66.3110236220472,"Southeast"
"6960",1783,173.29,68.2244094488189,"Southeast"
"6961",1783,169.03,66.5472440944882,"Southeast"
"6962",1783,172.68,67.9842519685039,"Southeast"
"6963",1783,174.51,68.7047244094488,"Southeast"
"6964",1783,173.29,68.2244094488189,"Southeast"
"6965",1783,170.25,67.0275590551181,"Southeast"
"6966",1783,172.07,67.744094488189,"Southeast"
"6967",1783,169.03,66.5472440944882,"Southeast"
"6968",1783,173.9,68.4645669291339,"Southeast"
"6969",1783,172.68,67.9842519685039,"Southeast"
"6970",1783,170.86,67.2677165354331,"Southeast"
"6971",1783,173.29,68.2244094488189,"Southeast"
"6972",1783,171.47,67.507874015748,"Southeast"
"6973",1783,170.86,67.2677165354331,"Southeast"
"6974",1783,172.07,67.744094488189,"Southeast"
"6975",1783,168.43,66.3110236220472,"Southeast"
"6976",1783,172.68,67.9842519685039,"Southeast"
"6977",1783,166.6,65.5905511811024,"Southeast"
"6978",1783,167.21,65.8307086614173,"Southeast"
"6979",1783,175.72,69.1811023622047,"Southeast"
"6980",1783,169.64,66.7874015748031,"Southeast"
"6981",1783,170.25,67.0275590551181,"Southeast"
"6982",1783,165.99,65.3503937007874,"Southeast"
"6983",1783,169.03,66.5472440944882,"Southeast"
"6984",1783,167.82,66.0708661417323,"Southeast"
"6985",1783,172.68,67.9842519685039,"Southeast"
"6986",1783,168.43,66.3110236220472,"Southeast"
"6987",1783,168.43,66.3110236220472,"Southeast"
"6988",1783,172.07,67.744094488189,"Southeast"
"6989",1783,167.82,66.0708661417323,"Southeast"
"6990",1783,171.47,67.507874015748,"Southeast"
"6991",1783,169.03,66.5472440944882,"Southeast"
"6992",1783,168.43,66.3110236220472,"Southeast"
"6993",1783,167.21,65.8307086614173,"Southeast"
"6994",1783,167.82,66.0708661417323,"Southeast"
"6995",1783,172.07,67.744094488189,"Southeast"
"6996",1783,168.43,66.3110236220472,"Southeast"
"6997",1783,170.25,67.0275590551181,"Southeast"
"6998",1783,173.29,68.2244094488189,"Southeast"
"6999",1783,168.43,66.3110236220472,"Southeast"
"7000",1783,168.43,66.3110236220472,"Southeast"
"7001",1783,168.43,66.3110236220472,"Southeast"
"7002",1783,175.12,68.9448818897638,"Southeast"
"7003",1783,172.07,67.744094488189,"Southeast"
"7004",1783,166.6,65.5905511811024,"Southeast"
"7005",1783,165.99,65.3503937007874,"Southeast"
"7006",1783,172.68,67.9842519685039,"Southeast"
"7007",1783,165.99,65.3503937007874,"Southeast"
"7008",1783,166.6,65.5905511811024,"Southeast"
"7009",1783,168.43,66.3110236220472,"Southeast"
"7010",1783,167.82,66.0708661417323,"Southeast"
"7011",1783,169.03,66.5472440944882,"Southeast"
"7012",1783,167.82,66.0708661417323,"Southeast"
"7013",1783,170.86,67.2677165354331,"Southeast"
"7014",1783,167.82,66.0708661417323,"Southeast"
"7015",1783,167.82,66.0708661417323,"Southeast"
"7016",1783,169.03,66.5472440944882,"Southeast"
"7017",1783,168.43,66.3110236220472,"Southeast"
"7018",1783,173.9,68.4645669291339,"Southeast"
"7019",1783,169.03,66.5472440944882,"Southeast"
"7020",1783,165.39,65.1141732283464,"Southeast"
"7021",1783,170.86,67.2677165354331,"Southeast"
"7022",1783,172.68,67.9842519685039,"Southeast"
"7023",1783,170.25,67.0275590551181,"Southeast"
"7024",1783,170.86,67.2677165354331,"Southeast"
"7025",1783,167.82,66.0708661417323,"Southeast"
"7026",1783,177.55,69.9015748031496,"Southeast"
"7027",1783,172.68,67.9842519685039,"Southeast"
"7028",1783,172.68,67.9842519685039,"Southeast"
"7029",1783,168.43,66.3110236220472,"Southeast"
"7030",1783,167.21,65.8307086614173,"Southeast"
"7031",1783,167.82,66.0708661417323,"Southeast"
"7032",1783,172.07,67.744094488189,"Southeast"
"7033",1783,167.82,66.0708661417323,"Southeast"
"7034",1783,172.07,67.744094488189,"Southeast"
"7035",1783,169.03,66.5472440944882,"Southeast"
"7036",1783,172.68,67.9842519685039,"Southeast"
"7037",1783,167.82,66.0708661417323,"Southeast"
"7038",1783,167.82,66.0708661417323,"Southeast"
"7039",1783,168.43,66.3110236220472,"Southeast"
"7040",1783,165.99,65.3503937007874,"Southeast"
"7041",1783,172.68,67.9842519685039,"Southeast"
"7042",1783,175.12,68.9448818897638,"Southeast"
"7043",1783,170.25,67.0275590551181,"Southeast"
"7044",1783,166.6,65.5905511811024,"Southeast"
"7045",1783,170.86,67.2677165354331,"Southeast"
"7046",1783,176.33,69.4212598425197,"Southeast"
"7047",1783,165.99,65.3503937007874,"Southeast"
"7048",1783,172.68,67.9842519685039,"Southeast"
"7049",1783,164.78,64.8740157480315,"Southeast"
"7050",1783,173.9,68.4645669291339,"Southeast"
"7051",1783,148.97,58.6496062992126,"Southeast"
"7052",1783,171.47,67.507874015748,"Southeast"
"7053",1783,168.43,66.3110236220472,"Southeast"
"7054",1783,179.37,70.6181102362205,"Southeast"
"7055",1783,167.82,66.0708661417323,"Southeast"
"7056",1783,172.68,67.9842519685039,"Southeast"
"7057",1783,167.82,66.0708661417323,"Southeast"
"7058",1783,183.02,72.0551181102362,"Southeast"
"7059",1783,180.59,71.0984251968504,"Southeast"
"7060",1783,162.95,64.1535433070866,"Southeast"
"7061",1783,167.82,66.0708661417323,"Southeast"
"7062",1783,171.47,67.507874015748,"Southeast"
"7063",1783,172.68,67.9842519685039,"Southeast"
"7064",1783,170.25,67.0275590551181,"Southeast"
"7065",1783,173.9,68.4645669291339,"Southeast"
"7066",1783,170.86,67.2677165354331,"Southeast"
"7067",1783,165.99,65.3503937007874,"Southeast"
"7068",1783,182.41,71.8149606299213,"Southeast"
"7069",1783,169.03,66.5472440944882,"Southeast"
"7070",1783,168.43,66.3110236220472,"Southeast"
"7071",1783,167.21,65.8307086614173,"Southeast"
"7072",1783,169.03,66.5472440944882,"Southeast"
"7073",1783,176.33,69.4212598425197,"Southeast"
"7074",1783,165.99,65.3503937007874,"Southeast"
"7075",1783,170.86,67.2677165354331,"Southeast"
"7076",1783,170.86,67.2677165354331,"Southeast"
"7077",1783,167.82,66.0708661417323,"Southeast"
"7078",1783,167.82,66.0708661417323,"Southeast"
"7079",1783,172.07,67.744094488189,"Southeast"
"7080",1783,168.43,66.3110236220472,"Southeast"
"7081",1783,169.03,66.5472440944882,"Southeast"
"7082",1783,166.6,65.5905511811024,"Southeast"
"7083",1783,172.68,67.9842519685039,"Southeast"
"7084",1783,167.82,66.0708661417323,"Southeast"
"7085",1783,167.82,66.0708661417323,"Southeast"
"7086",1783,169.03,66.5472440944882,"Southeast"
"7087",1783,169.64,66.7874015748031,"Southeast"
"7088",1783,167.82,66.0708661417323,"Southeast"
"7089",1783,168.43,66.3110236220472,"Southeast"
"7090",1783,170.25,67.0275590551181,"Southeast"
"7091",1783,171.47,67.507874015748,"Southeast"
"7092",1783,170.86,67.2677165354331,"Southeast"
"7093",1783,168.43,66.3110236220472,"Southeast"
"7094",1783,167.82,66.0708661417323,"Southeast"
"7095",1779,169.64,66.7874015748031,"Southeast"
"7096",1779,164.78,64.8740157480315,"Southeast"
"7097",1779,170.25,67.0275590551181,"Southeast"
"7098",1779,169.64,66.7874015748031,"Southeast"
"7099",1779,168.43,66.3110236220472,"Southeast"
"7100",1779,168.43,66.3110236220472,"Southeast"
"7101",1779,170.25,67.0275590551181,"Southeast"
"7102",1779,169.64,66.7874015748031,"Southeast"
"7103",1779,169.03,66.5472440944882,"Southeast"
"7104",1779,169.03,66.5472440944882,"Southeast"
"7105",1779,174.51,68.7047244094488,"Southeast"
"7106",1779,165.39,65.1141732283464,"Southeast"
"7107",1779,169.64,66.7874015748031,"Southeast"
"7108",1779,165.39,65.1141732283464,"Southeast"
"7109",1779,172.68,67.9842519685039,"Southeast"
"7110",1779,169.64,66.7874015748031,"Southeast"
"7111",1779,170.25,67.0275590551181,"Southeast"
"7112",1779,167.82,66.0708661417323,"Southeast"
"7113",1779,170.25,67.0275590551181,"Southeast"
"7114",1779,171.47,67.507874015748,"Southeast"
"7115",1779,148.97,58.6496062992126,"Southeast"
"7116",1779,168.43,66.3110236220472,"Southeast"
"7117",1779,167.82,66.0708661417323,"Southeast"
"7118",1779,172.07,67.744094488189,"Southeast"
"7119",1779,167.82,66.0708661417323,"Southeast"
"7120",1779,167.82,66.0708661417323,"Southeast"
"7121",1779,167.82,66.0708661417323,"Southeast"
"7122",1779,167.82,66.0708661417323,"Southeast"
"7123",1779,169.03,66.5472440944882,"Southeast"
"7124",1779,168.43,66.3110236220472,"Southeast"
"7125",1779,171.47,67.507874015748,"Southeast"
"7126",1779,168.43,66.3110236220472,"Southeast"
"7127",1779,167.82,66.0708661417323,"Southeast"
"7128",1779,165.99,65.3503937007874,"Southeast"
"7129",1779,166.6,65.5905511811024,"Southeast"
"7130",1779,169.64,66.7874015748031,"Southeast"
"7131",1783,165.99,65.3503937007874,"Southeast"
"7132",1783,171.47,67.507874015748,"Southeast"
"7133",1783,169.64,66.7874015748031,"Southeast"
"7134",1783,170.25,67.0275590551181,"Southeast"
"7135",1783,167.82,66.0708661417323,"Southeast"
"7136",1783,169.64,66.7874015748031,"Southeast"
"7137",1783,171.47,67.507874015748,"Southeast"
"7138",1783,170.25,67.0275590551181,"Southeast"
"7139",1783,167.82,66.0708661417323,"Southeast"
"7140",1783,168.43,66.3110236220472,"Southeast"
"7141",1783,165.39,65.1141732283464,"Southeast"
"7142",1783,172.07,67.744094488189,"Southeast"
"7143",1783,167.82,66.0708661417323,"Southeast"
"7144",1783,173.29,68.2244094488189,"Southeast"
"7145",1783,167.82,66.0708661417323,"Southeast"
"7146",1783,167.82,66.0708661417323,"Southeast"
"7147",1783,171.47,67.507874015748,"Southeast"
"7148",1783,167.82,66.0708661417323,"Southeast"
"7149",1783,169.03,66.5472440944882,"Southeast"
"7150",1783,168.43,66.3110236220472,"Southeast"
"7151",1783,171.47,67.507874015748,"Southeast"
"7152",1783,168.43,66.3110236220472,"Southeast"
"7153",1783,168.43,66.3110236220472,"Southeast"
"7154",1783,167.82,66.0708661417323,"Southeast"
"7155",1783,166.6,65.5905511811024,"Southeast"
"7156",1783,169.64,66.7874015748031,"Southeast"
"7157",1783,171.47,67.507874015748,"Southeast"
"7158",1783,174.51,68.7047244094488,"Southeast"
"7159",1783,173.29,68.2244094488189,"Southeast"
"7160",1783,178.16,70.1417322834646,"Southeast"
"7161",1783,158.09,62.240157480315,"Southeast"
"7162",1783,165.39,65.1141732283464,"Southeast"
"7163",1783,172.07,67.744094488189,"Southeast"
"7164",1783,176.94,69.6614173228346,"Southeast"
"7165",1783,172.07,67.744094488189,"Southeast"
"7166",1783,172.68,67.9842519685039,"Southeast"
"7167",1783,163.56,64.3937007874016,"Southeast"
"7168",1783,153.83,60.5629921259843,"Southeast"
"7169",1783,172.68,67.9842519685039,"Southeast"
"7170",1783,167.82,66.0708661417323,"Southeast"
"7171",1783,172.07,67.744094488189,"Southeast"
"7172",1783,170.86,67.2677165354331,"Southeast"
"7173",1783,170.86,67.2677165354331,"Southeast"
"7174",1783,166.6,65.5905511811024,"Southeast"
"7175",1783,169.03,66.5472440944882,"Southeast"
"7176",1783,171.47,67.507874015748,"Southeast"
"7177",1783,170.25,67.0275590551181,"Southeast"
"7178",1783,175.12,68.9448818897638,"Southeast"
"7179",1783,165.99,65.3503937007874,"Southeast"
"7180",1783,173.9,68.4645669291339,"Southeast"
"7181",1783,167.82,66.0708661417323,"Southeast"
"7182",1783,167.82,66.0708661417323,"Southeast"
"7183",1783,167.82,66.0708661417323,"Southeast"
"7184",1783,172.68,67.9842519685039,"Southeast"
"7185",1783,170.25,67.0275590551181,"Southeast"
"7186",1783,169.64,66.7874015748031,"Southeast"
"7187",1783,172.07,67.744094488189,"Southeast"
"7188",1783,171.47,67.507874015748,"Southeast"
"7189",1783,166.6,65.5905511811024,"Southeast"
"7190",1783,165.39,65.1141732283464,"Southeast"
"7191",1783,167.82,66.0708661417323,"Southeast"
"7192",1783,167.21,65.8307086614173,"Southeast"
"7193",1783,166.6,65.5905511811024,"Southeast"
"7194",1783,168.43,66.3110236220472,"Southeast"
"7195",1783,171.47,67.507874015748,"Southeast"
"7196",1783,165.99,65.3503937007874,"Southeast"
"7197",1783,162.95,64.1535433070866,"Southeast"
"7198",1783,170.25,67.0275590551181,"Southeast"
"7199",1783,173.29,68.2244094488189,"Southeast"
"7200",1783,174.51,68.7047244094488,"Southeast"
"7201",1783,170.25,67.0275590551181,"Southeast"
"7202",1783,172.07,67.744094488189,"Southeast"
"7203",1783,166.6,65.5905511811024,"Southeast"
"7204",1783,173.9,68.4645669291339,"Southeast"
"7205",1783,168.43,66.3110236220472,"Southeast"
"7206",1783,169.64,66.7874015748031,"Southeast"
"7207",1783,167.82,66.0708661417323,"Southeast"
"7208",1783,168.43,66.3110236220472,"Southeast"
"7209",1783,172.07,67.744094488189,"Southeast"
"7210",1783,169.03,66.5472440944882,"Southeast"
"7211",1783,167.82,66.0708661417323,"Southeast"
"7212",1783,174.51,68.7047244094488,"Southeast"
"7213",1783,171.47,67.507874015748,"Southeast"
"7214",1783,170.86,67.2677165354331,"Southeast"
"7215",1783,170.86,67.2677165354331,"Southeast"
"7216",1783,165.39,65.1141732283464,"Southeast"
"7217",1783,166.6,65.5905511811024,"Southeast"
"7218",1783,168.43,66.3110236220472,"Southeast"
"7219",1783,156.87,61.759842519685,"Southeast"
"7220",1783,166.6,65.5905511811024,"Southeast"
"7221",1783,171.47,67.507874015748,"Southeast"
"7222",1783,171.47,67.507874015748,"Southeast"
"7223",1783,170.25,67.0275590551181,"Southeast"
"7224",1783,179.37,70.6181102362205,"Southeast"
"7225",1783,172.07,67.744094488189,"Southeast"
"7226",1783,167.21,65.8307086614173,"Southeast"
"7227",1783,169.03,66.5472440944882,"Southeast"
"7228",1783,169.03,66.5472440944882,"Southeast"
"7229",1783,169.03,66.5472440944882,"Southeast"
"7230",1783,172.07,67.744094488189,"Southeast"
"7231",1783,178.16,70.1417322834646,"Southeast"
"7232",1783,167.82,66.0708661417323,"Southeast"
"7233",1783,168.43,66.3110236220472,"Southeast"
"7234",1782,173.9,68.4645669291339,"Southeast"
"7235",1782,169.03,66.5472440944882,"Southeast"
"7236",1782,165.99,65.3503937007874,"Southeast"
"7237",1782,175.12,68.9448818897638,"Southeast"
"7238",1782,167.21,65.8307086614173,"Southeast"
"7239",1782,168.43,66.3110236220472,"Southeast"
"7240",1782,169.03,66.5472440944882,"Southeast"
"7241",1782,171.47,67.507874015748,"Southeast"
"7242",1782,173.29,68.2244094488189,"Southeast"
"7243",1782,165.99,65.3503937007874,"Southeast"
"7244",1782,167.82,66.0708661417323,"Southeast"
"7245",1782,167.21,65.8307086614173,"Southeast"
"7246",1782,170.25,67.0275590551181,"Southeast"
"7247",1782,178.76,70.3779527559055,"Southeast"
"7248",1782,167.82,66.0708661417323,"Southeast"
"7249",1782,167.82,66.0708661417323,"Southeast"
"7250",1782,167.82,66.0708661417323,"Southeast"
"7251",1782,167.82,66.0708661417323,"Southeast"
"7252",1782,172.68,67.9842519685039,"Southeast"
"7253",1782,165.39,65.1141732283464,"Southeast"
"7254",1782,170.25,67.0275590551181,"Southeast"
"7255",1782,169.03,66.5472440944882,"Southeast"
"7256",1782,165.39,65.1141732283464,"Southeast"
"7257",1782,165.39,65.1141732283464,"Southeast"
"7258",1782,167.21,65.8307086614173,"Southeast"
"7259",1782,165.99,65.3503937007874,"Southeast"
"7260",1782,170.25,67.0275590551181,"Southeast"
"7261",1782,167.21,65.8307086614173,"Southeast"
"7262",1782,167.82,66.0708661417323,"Southeast"
"7263",1782,168.43,66.3110236220472,"Southeast"
"7264",1782,168.43,66.3110236220472,"Southeast"
"7265",1782,165.39,65.1141732283464,"Southeast"
"7266",1782,175.12,68.9448818897638,"Southeast"
"7267",1782,170.25,67.0275590551181,"Southeast"
"7268",1782,165.39,65.1141732283464,"Southeast"
"7269",1782,167.82,66.0708661417323,"Southeast"
"7270",1782,167.82,66.0708661417323,"Southeast"
"7271",1782,168.43,66.3110236220472,"Southeast"
"7272",1782,168.43,66.3110236220472,"Southeast"
"7273",1782,168.43,66.3110236220472,"Southeast"
"7274",1782,167.82,66.0708661417323,"Southeast"
"7275",1782,169.03,66.5472440944882,"Southeast"
"7276",1782,169.03,66.5472440944882,"Southeast"
"7277",1782,167.82,66.0708661417323,"Southeast"
"7278",1782,168.43,66.3110236220472,"Southeast"
"7279",1782,178.16,70.1417322834646,"Southeast"
"7280",1782,172.07,67.744094488189,"Southeast"
"7281",1782,166.6,65.5905511811024,"Southeast"
"7282",1782,167.82,66.0708661417323,"Southeast"
"7283",1782,165.39,65.1141732283464,"Southeast"
"7284",1782,172.68,67.9842519685039,"Southeast"
"7285",1782,167.82,66.0708661417323,"Southeast"
"7286",1782,167.82,66.0708661417323,"Southeast"
"7287",1782,166.6,65.5905511811024,"Southeast"
"7288",1782,170.25,67.0275590551181,"Southeast"
"7289",1782,167.82,66.0708661417323,"Southeast"
"7290",1782,167.82,66.0708661417323,"Southeast"
"7291",1782,165.39,65.1141732283464,"Southeast"
"7292",1782,169.03,66.5472440944882,"Southeast"
"7293",1782,150.79,59.3661417322835,"Southeast"
"7294",1782,167.82,66.0708661417323,"Southeast"
"7295",1787,179.37,70.6181102362205,"Southeast"
"7296",1787,183.63,72.2952755905512,"Southeast"
"7297",1787,172.07,67.744094488189,"Southeast"
"7298",1787,180.59,71.0984251968504,"Southeast"
"7299",1787,172.07,67.744094488189,"Southeast"
"7300",1787,164.78,64.8740157480315,"Southeast"
"7301",1787,162.95,64.1535433070866,"Southeast"
"7302",1787,177.55,69.9015748031496,"Southeast"
"7303",1787,172.68,67.9842519685039,"Southeast"
"7304",1787,170.25,67.0275590551181,"Southeast"
"7305",1787,173.9,68.4645669291339,"Southeast"
"7306",1787,175.12,68.9448818897638,"Southeast"
"7307",1787,177.55,69.9015748031496,"Southeast"
"7308",1787,177.55,69.9015748031496,"Southeast"
"7309",1787,170.86,67.2677165354331,"Southeast"
"7310",1787,170.25,67.0275590551181,"Southeast"
"7311",1787,175.12,68.9448818897638,"Southeast"
"7312",1787,178.16,70.1417322834646,"Southeast"
"7313",1787,177.55,69.9015748031496,"Southeast"
