County,City_State
COLUMBIA,"Elizaville, NY"
DUTCHESS,"Fishkill, NY"
ULSTER,"Gardiner, NY"
COLUMBIA,"Germantown, NY"
COLUMBIA,"Germantown, NY"
COLUMBIA,"Germantown, NY"
COLUMBIA,"Germantown, NY"
DUTCHESS,"Glenham, NY"
ULSTER,"Highland, NY"
COLUMBIA,"Hillsdale, NY"
COLUMBIA,"Hollowville, NY"
DUTCHESS,"Holmes, NY"
DUTCHESS,"Holmes, NY"
DUTCHESS,"Holmes, NY"
DUTCHESS,"Hopewell Junction, NY"
DUTCHESS,"Hopewell Junction, NY"
DUTCHESS,"Hopewell Junction, NY"
DUTCHESS,"Hopewell Junction, NY"
DUTCHESS,"Hopewell Junction, NY"
COLUMBIA,"Hudson, NY"
DUTCHESS,"Hughsonville, NY"
DUTCHESS,"Hyde Park, NY"
DUTCHESS,"Lagrangeville, NY"
DUTCHESS,"Lagrangeville, NY"
COLUMBIA,"Livingston, NY"
ULSTER,"Marlboro, NY"
ULSTER,"Marlboro, NY"
ORANGE,"Maybrook, NY"
COLUMBIA,"Mellenville, NY"
DUTCHESS,"Millbrook, NY"
DUTCHESS,"Millerton, NY"
ULSTER,"Milton, NY"
ULSTER,"Modena, NY"
ORANGE,"Montgomery, NY"
ORANGE,"Newburgh, NY"
ORANGE,"Newburgh, NY"
ORANGE,"Newburgh, NY"
ORANGE,"New Windsor, NY"
ORANGE,"New Windsor, NY"
ORANGE,"Newburgh, NY"
ULSTER,"New Paltz, NY"
PUTNAM,"Patterson, NY"
DUTCHESS,"Pawling, NY"
COLUMBIA,"Philmont, NY"
ORANGE,"Pine Bush, NY"
DUTCHESS,"Pine Plains, NY"
DUTCHESS,"Pine Plains, NY"
DUTCHESS,"Pine Plains, NY"
DUTCHESS,"Pine Plains, NY"
ULSTER,"Plattekill, NY"
DUTCHESS,"Pleasant Valley, NY"
DUTCHESS,"Pleasant Valley, NY"
DUTCHESS,"Poughquag, NY"
DUTCHESS,"Red Hook, NY"
DUTCHESS,"Red Hook, NY"
DUTCHESS,"Rhinebeck, NY"
DUTCHESS,"Rhinecliff, NY"
ORANGE,"Rock Tavern, NY"
ORANGE,"Salisbury Mills, NY"
ORANGE,"Salisbury Mills, NY"
DUTCHESS,"Salt Point, NY"
DUTCHESS,"Staatsburg, NY"
DUTCHESS,"Staatsburg, NY"
DUTCHESS,"Stanfordville, NY"
DUTCHESS,"Stormville, NY"
DUTCHESS,"Tivoli, NY"
DUTCHESS,"Tivoli, NY"
ORANGE,"Vails Gate, NY"
DUTCHESS,"Verbank, NY"
ORANGE,"Walden, NY"
ULSTER,"Walker Valley, NY"
ULSTER,"Wallkill, NY"
DUTCHESS,"Wappingers Falls, NY"
DUTCHESS,"Wappingers Falls, NY"
DUTCHESS,"Wappingers Falls, NY"
DUTCHESS,"Wappingers Falls, NY"
DUTCHESS,"Wassaic, NY"
DUTCHESS,"Wingdale, NY"
DUTCHESS,"Poughkeepsie, NY"
DUTCHESS,"Poughkeepsie, NY"
DUTCHESS,"Poughkeepsie, NY"
SULLIVAN,"Monticello, NY"
SULLIVAN,"Barryville, NY"
SULLIVAN,"Bethel, NY"
SULLIVAN,"Bloomingburg, NY"
SULLIVAN,"Burlingham, NY"
SULLIVAN,"Callicoon, NY"
SULLIVAN,"Callicoon Center, NY"
SULLIVAN,"Callicoon Center, NY"
SULLIVAN,"Claryville, NY"
SULLIVAN,"Cochecton, NY"
SULLIVAN,"Cochecton Center, NY"
SULLIVAN,"Cochecton Center, NY"
ORANGE,"Cuddebackville, NY"
ORANGE,"Cuddebackville, NY"
ORANGE,"Cuddebackville, NY"
SULLIVAN,"Eldred, NY"
SULLIVAN,"Fallsburg, NY"
SULLIVAN,"Ferndale, NY"
SULLIVAN,"Fremont Center, NY"
SULLIVAN,"Fremont Center, NY"
SULLIVAN,"Fremont Center, NY"
SULLIVAN,"Glen Spey, NY"
SULLIVAN,"Glen Wild, NY"
SULLIVAN,"Grahamsville, NY"
SULLIVAN,"Grahamsville, NY"
SULLIVAN,"Hankins, NY"
SULLIVAN,"Harris, NY"
SULLIVAN,"Highland Lake, NY"
SULLIVAN,"Hortonville, NY"
ORANGE,"Huguenot, NY"
SULLIVAN,"Hurleyville, NY"
SULLIVAN,"Jeffersonville, NY"
SULLIVAN,"Jeffersonville, NY"
SULLIVAN,"Kauneonga Lake, NY"
SULLIVAN,"Kauneonga Lake, NY"
SULLIVAN,"Kenoza Lake, NY"
SULLIVAN,"Kiamesha Lake, NY"
SULLIVAN,"Lake Huntington, NY"
SULLIVAN,"Lake Huntington, NY"
SULLIVAN,"Liberty, NY"
SULLIVAN,"Livingston Manor, NY"
SULLIVAN,"Livingston Manor, NY"
SULLIVAN,"Livingston Manor, NY"
SULLIVAN,"Loch Sheldrake, NY"
SULLIVAN,"Loch Sheldrake, NY"
SULLIVAN,"Long Eddy, NY"
SULLIVAN,"Mongaup Valley, NY"
SULLIVAN,"Mongaup Valley, NY"
SULLIVAN,"Mountain Dale, NY"
SULLIVAN,"Mountain Dale, NY"
SULLIVAN,"Narrowsburg, NY"
SULLIVAN,"Neversink, NY"
SULLIVAN,"North Branch, NY"
SULLIVAN,"Obernburg, NY"
SULLIVAN,"Parksville, NY"
SULLIVAN,"Phillipsport, NY"
SULLIVAN,"Pond Eddy, NY"
ORANGE,"Port Jervis, NY"
ORANGE,"Port Jervis, NY"
SULLIVAN,"Rock Hill, NY"
SULLIVAN,"Roscoe, NY"
SULLIVAN,"Forestburgh, NY"
SULLIVAN,"Forestburgh, NY"
SULLIVAN,"Forestburgh, NY"
SULLIVAN,"Smallwood, NY"
SULLIVAN,"South Fallsburg, NY"
SULLIVAN,"South Fallsburg, NY"
ORANGE,"Sparrow Bush, NY"
ORANGE,"Sparrow Bush, NY"
SULLIVAN,"Summitville, NY"
SULLIVAN,"Swan Lake, NY"
SULLIVAN,"Thompsonville, NY"
SULLIVAN,"Westbrookville, NY"
SULLIVAN,"Westbrookville, NY"
SULLIVAN,"Westbrookville, NY"
SULLIVAN,"White Lake, NY"
SULLIVAN,"White Sulphur Springs, NY"
SULLIVAN,"White Sulphur Springs, NY"
SULLIVAN,"Woodbourne, NY"
SULLIVAN,"Woodridge, NY"
SULLIVAN,"Wurtsboro, NY"
SULLIVAN,"Youngsville, NY"
SULLIVAN,"Yulan, NY"
WARREN,"Glens Falls, NY"
WARREN,"Glens Falls, NY"
WARREN,"Glens Falls, NY"
SARATOGA,"South Glens Falls, NY"
SARATOGA,"South Glens Falls, NY"
SARATOGA,"South Glens Falls, NY"
WARREN,"Queensbury, NY"
WARREN,"Queensbury, NY"
WARREN,"Adirondack, NY"
WASHINGTON,"Argyle, NY"
WASHINGTON,"Argyle, NY"
WASHINGTON,"Argyle, NY"
WARREN,"Athol, NY"
WARREN,"Bakers Mills, NY"
HAMILTON,"Blue Mountain Lake, NY"
HAMILTON,"Blue Mountain Lake, NY"
WARREN,"Bolton Landing, NY"
WARREN,"Bolton Landing, NY"
WARREN,"Brant Lake, NY"
WARREN,"Brant Lake, NY"
WASHINGTON,"Cambridge, NY"
WASHINGTON,"Cambridge, NY"
WASHINGTON,"Cambridge, NY"
WARREN,"Chestertown, NY"
WASHINGTON,"Clemons, NY"
WARREN,"Cleverdale, NY"
WARREN,"Cleverdale, NY"
WASHINGTON,"Comstock, NY"
SARATOGA,"Corinth, NY"
SARATOGA,"Corinth, NY"
WASHINGTON,"Cossayuna, NY"
WASHINGTON,"Cossayuna, NY"
WARREN,"Diamond Point, NY"
WARREN,"Diamond Point, NY"
WASHINGTON,"Fort Ann, NY"
WASHINGTON,"Fort Ann, NY"
WASHINGTON,"Fort Ann, NY"
WASHINGTON,"Fort Edward, NY"
WASHINGTON,"Fort Edward, NY"
SARATOGA,"Gansevoort, NY"
SARATOGA,"Gansevoort, NY"
SARATOGA,"Gansevoort, NY"
SARATOGA,"Gansevoort, NY"
SARATOGA,"Gansevoort, NY"
WASHINGTON,"Granville, NY"
WASHINGTON,"Granville, NY"
WASHINGTON,"Granville, NY"
WASHINGTON,"Granville, NY"
WASHINGTON,"Granville, NY"
WASHINGTON,"Granville, NY"
SARATOGA,"Greenfield Center, NY"
SARATOGA,"Greenfield Center, NY"
SARATOGA,"Greenfield Center, NY"
WASHINGTON,"Greenwich, NY"
WASHINGTON,"Greenwich, NY"
WASHINGTON,"Greenwich, NY"
WASHINGTON,"Greenwich, NY"
WASHINGTON,"Greenwich, NY"
SARATOGA,"Hadley, NY"
SARATOGA,"Hadley, NY"
SARATOGA,"Hadley, NY"
WARREN,"Hague, NY"
WARREN,"Hague, NY"
WASHINGTON,"Hampton, NY"
WASHINGTON,"Hartford, NY"
WASHINGTON,"Hudson Falls, NY"
WASHINGTON,"Hudson Falls, NY"
WASHINGTON,"Hudson Falls, NY"
WASHINGTON,"Huletts Landing, NY"
WASHINGTON,"Huletts Landing, NY"
HAMILTON,"Indian Lake, NY"
WARREN,"Johnsburg, NY"
WARREN,"Johnsburg, NY"
WARREN,"Kattskill Bay, NY"
WARREN,"Kattskill Bay, NY"
WARREN,"Lake George, NY"
WARREN,"Lake George, NY"
WARREN,"Lake Luzerne, NY"
WARREN,"Lake Luzerne, NY"
HAMILTON,"Long Lake, NY"
HAMILTON,"Long Lake, NY"
HAMILTON,"Long Lake, NY"
WASHINGTON,"Middle Falls, NY"
WASHINGTON,"Middle Granville, NY"
WASHINGTON,"Middle Granville, NY"
SARATOGA,"Middle Grove, NY"
SARATOGA,"Middle Grove, NY"
SARATOGA,"Middle Grove, NY"
SARATOGA,"Middle Grove, NY"
ESSEX,"Minerva, NY"
ESSEX,"Newcomb, NY"
WARREN,"North Creek, NY"
WARREN,"North Creek, NY"
WARREN,"North Creek, NY"
WASHINGTON,"North Granville, NY"
WASHINGTON,"North Granville, NY"
ESSEX,"North Hudson, NY"
WARREN,"North River, NY"
ESSEX,"Olmstedville, NY"
ESSEX,"Paradox, NY"
ESSEX,"Paradox, NY"
ESSEX,"Paradox, NY"
SARATOGA,"Porter Corners, NY"
SARATOGA,"Porter Corners, NY"
WARREN,"Pottersville, NY"
WASHINGTON,"Putnam Station, NY"
WASHINGTON,"Putnam Station, NY"
WARREN,"Riparius, NY"
SARATOGA,"Rock City Falls, NY"
SARATOGA,"Rock City Falls, NY"
HAMILTON,"Sabael, NY"
WASHINGTON,"Salem, NY"
WASHINGTON,"Salem, NY"
WASHINGTON,"Salem, NY"
WASHINGTON,"Salem, NY"
WASHINGTON,"Salem, NY"
WASHINGTON,"Salem, NY"
SARATOGA,"Saratoga Springs, NY"
SARATOGA,"Saratoga Springs, NY"
ESSEX,"Schroon Lake, NY"
ESSEX,"Schroon Lake, NY"
SARATOGA,"Schuylerville, NY"
SARATOGA,"Schuylerville, NY"
SARATOGA,"Schuylerville, NY"
SARATOGA,"Schuylerville, NY"
ESSEX,"Severance, NY"
WASHINGTON,"Shushan, NY"
WASHINGTON,"Shushan, NY"
WARREN,"Silver Bay, NY"
WARREN,"Silver Bay, NY"
WARREN,"Stony Creek, NY"
ESSEX,"Newcomb, NY"
ESSEX,"Ticonderoga, NY"
ESSEX,"Ticonderoga, NY"
ESSEX,"Ticonderoga, NY"
ESSEX,"Ticonderoga, NY"
SARATOGA,"Victory Mills, NY"
WARREN,"Warrensburg, NY"
WARREN,"Warrensburg, NY"
WARREN,"Warrensburg, NY"
WARREN,"Warrensburg, NY"
WARREN,"Wevertown, NY"
WASHINGTON,"Whitehall, NY"
WASHINGTON,"Whitehall, NY"
WASHINGTON,"Whitehall, NY"
CLINTON,"Plattsburgh, NY"
CLINTON,"Plattsburgh, NY"
CLINTON,"Plattsburgh, NY"
CLINTON,"Altona, NY"
CLINTON,"Altona, NY"
CLINTON,"Altona, NY"
CLINTON,"Altona, NY"
CLINTON,"Keeseville, NY"
CLINTON,"Keeseville, NY"
CLINTON,"Keeseville, NY"
CLINTON,"Au Sable Forks, NY"
CLINTON,"Au Sable Forks, NY"
CLINTON,"Au Sable Forks, NY"
ESSEX,"Bloomingdale, NY"
FRANKLIN,"Bombay, NY"
FRANKLIN,"Brainardsville, NY"
FRANKLIN,"Brainardsville, NY"
FRANKLIN,"Brushton, NY"
FRANKLIN,"Brushton, NY"
FRANKLIN,"Brushton, NY"
FRANKLIN,"Brushton, NY"
FRANKLIN,"Burke, NY"
CLINTON,"Cadyville, NY"
CLINTON,"Champlain, NY"
CLINTON,"Champlain, NY"
CLINTON,"Champlain, NY"
FRANKLIN,"Chateaugay, NY"
CLINTON,"Chazy, NY"
CLINTON,"Chazy, NY"
SAINT LAWRENCE,"Childwold, NY"
CLINTON,"Churubusco, NY"
CLINTON,"Keeseville, NY"
FRANKLIN,"Constable, NY"
FRANKLIN,"Constable, NY"
FRANKLIN,"Constable, NY"
SAINT LAWRENCE,"Cranberry Lake, NY"
SAINT LAWRENCE,"Cranberry Lake, NY"
ESSEX,"Crown Point, NY"
ESSEX,"Crown Point, NY"
ESSEX,"Crown Point, NY"
CLINTON,"Dannemora, NY"
FRANKLIN,"Dickinson Center, NY"
FRANKLIN,"Dickinson Center, NY"
FRANKLIN,"Dickinson Center, NY"
ESSEX,"Elizabethtown, NY"
CLINTON,"Ellenburg, NY"
CLINTON,"Ellenburg Center, NY"
CLINTON,"Ellenburg Center, NY"
CLINTON,"Ellenburg Depot, NY"
CLINTON,"Ellenburg Depot, NY"
ESSEX,"Essex, NY"
ESSEX,"Essex, NY"
FRANKLIN,"Fort Covington, NY"
FRANKLIN,"Fort Covington, NY"
FRANKLIN,"Gabriels, NY"
ESSEX,"Jay, NY"
ESSEX,"Keene, NY"
ESSEX,"Keene Valley, NY"
ESSEX,"Keene Valley, NY"
FRANKLIN,"Lake Clear, NY"
FRANKLIN,"Lake Clear, NY"
FRANKLIN,"Lake Clear, NY"
ESSEX,"Lake Placid, NY"
SAINT LAWRENCE,"Lawrenceville, NY"
ESSEX,"Lewis, NY"
CLINTON,"Lyon Mountain, NY"
CLINTON,"Lyon Mountain, NY"
FRANKLIN,"Malone, NY"
FRANKLIN,"Malone, NY"
CLINTON,"Lyon Mountain, NY"
ESSEX,"Mineville, NY"
ESSEX,"Mineville, NY"
FRANKLIN,"Moira, NY"
FRANKLIN,"Moira, NY"
CLINTON,"Mooers, NY"
CLINTON,"Mooers Forks, NY"
ESSEX,"Moriah, NY"
ESSEX,"Moriah, NY"
ESSEX,"Moriah Center, NY"
CLINTON,"Morrisonville, NY"
CLINTON,"Morrisonville, NY"
ESSEX,"New Russia, NY"
SAINT LAWRENCE,"Nicholville, NY"
SAINT LAWRENCE,"Nicholville, NY"
SAINT LAWRENCE,"Nicholville, NY"
FRANKLIN,"North Bangor, NY"
FRANKLIN,"North Bangor, NY"
FRANKLIN,"North Bangor, NY"
SAINT LAWRENCE,"North Lawrence, NY"
SAINT LAWRENCE,"North Lawrence, NY"
FRANKLIN,"Owls Head, NY"
FRANKLIN,"Owls Head, NY"
FRANKLIN,"Paul Smiths, NY"
CLINTON,"Peru, NY"
CLINTON,"Peru, NY"
SAINT LAWRENCE,"Piercefield, NY"
ESSEX,"Port Henry, NY"
ESSEX,"Port Kent, NY"
FRANKLIN,"Rainbow Lake, NY"
ESSEX,"Ray Brook, NY"
CLINTON,"Redford, NY"
CLINTON,"Rouses Point, NY"
FRANKLIN,"Saint Regis Falls, NY"
FRANKLIN,"Saint Regis Falls, NY"
FRANKLIN,"Saint Regis Falls, NY"
CLINTON,"Saranac, NY"
FRANKLIN,"Saranac Lake, NY"
FRANKLIN,"Saranac Lake, NY"
FRANKLIN,"Saranac Lake, NY"
CLINTON,"Schuyler Falls, NY"
CLINTON,"Schuyler Falls, NY"
CLINTON,"Schuyler Falls, NY"
CLINTON,"Schuyler Falls, NY"
FRANKLIN,"Tupper Lake, NY"
FRANKLIN,"Tupper Lake, NY"
FRANKLIN,"Tupper Lake, NY"
ESSEX,"Upper Jay, NY"
FRANKLIN,"Vermontville, NY"
FRANKLIN,"Vermontville, NY"
FRANKLIN,"Vermontville, NY"
CLINTON,"West Chazy, NY"
CLINTON,"West Chazy, NY"
CLINTON,"West Chazy, NY"
ESSEX,"Westport, NY"
ESSEX,"Westport, NY"
FRANKLIN,"Whippleville, NY"
ESSEX,"Willsboro, NY"
ESSEX,"Willsboro, NY"
ESSEX,"Willsboro, NY"
ESSEX,"Wilmington, NY"
ESSEX,"Wilmington, NY"
ESSEX,"Wilmington, NY"
ESSEX,"Witherbee, NY"
ONONDAGA,"Apulia Station, NY"
ONONDAGA,"Apulia Station, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Auburn, NY"
CAYUGA,"Aurora, NY"
CAYUGA,"Aurora, NY"
ONONDAGA,"Baldwinsville, NY"
ONONDAGA,"Baldwinsville, NY"
ONONDAGA,"Baldwinsville, NY"
ONONDAGA,"Baldwinsville, NY"
ONONDAGA,"Baldwinsville, NY"
ONONDAGA,"Baldwinsville, NY"
OSWEGO,"Bernhards Bay, NY"
ONONDAGA,"Brewerton, NY"
ONONDAGA,"Bridgeport, NY"
ONONDAGA,"Camillus, NY"
ONONDAGA,"Camillus, NY"
ONONDAGA,"Camillus, NY"
MADISON,"Canastota, NY"
MADISON,"Canastota, NY"
MADISON,"Canastota, NY"
MADISON,"Canastota, NY"
CAYUGA,"Cato, NY"
CAYUGA,"Cayuga, NY"
MADISON,"Cazenovia, NY"
MADISON,"Cazenovia, NY"
MADISON,"Cazenovia, NY"
MADISON,"Cazenovia, NY"
OSWEGO,"Central Square, NY"
OSWEGO,"Central Square, NY"
MADISON,"Chittenango, NY"
MADISON,"Chittenango, NY"
MADISON,"Chittenango, NY"
MADISON,"Chittenango, NY"
MADISON,"Chittenango, NY"
MADISON,"Chittenango, NY"
ONONDAGA,"Cicero, NY"
ONONDAGA,"Cicero, NY"
CORTLAND,"Cincinnatus, NY"
CORTLAND,"Cincinnatus, NY"
CORTLAND,"Cincinnatus, NY"
CORTLAND,"Cincinnatus, NY"
CORTLAND,"Cincinnatus, NY"
ONONDAGA,"Clay, NY"
OSWEGO,"Cleveland, NY"
MADISON,"Clockville, NY"
MADISON,"Clockville, NY"
OSWEGO,"Constantia, NY"
OSWEGO,"Constantia, NY"
CORTLAND,"Cortland, NY"
CORTLAND,"Cortland, NY"
CORTLAND,"Cortland, NY"
CORTLAND,"Cortland, NY"
ONONDAGA,"Delphi Falls, NY"
MADISON,"De Ruyter, NY"
MADISON,"De Ruyter, NY"
MADISON,"De Ruyter, NY"
TOMPKINS,"Dryden, NY"
ONEIDA,"Durhamville, NY"
ONEIDA,"Durhamville, NY"
ONEIDA,"Durhamville, NY"
CORTLAND,"East Homer, NY"
ONONDAGA,"East Syracuse, NY"
ONONDAGA,"East Syracuse, NY"
ONONDAGA,"Elbridge, NY"
ONONDAGA,"Elbridge, NY"
MADISON,"Erieville, NY"
TOMPKINS,"Etna, NY"
ONONDAGA,"Fabius, NY"
CAYUGA,"Fair Haven, NY"
SENECA,"Fayette, NY"
ONONDAGA,"Fayetteville, NY"
TOMPKINS,"Freeville, NY"
OSWEGO,"Fulton, NY"
OSWEGO,"Fulton, NY"
OSWEGO,"Fulton, NY"
OSWEGO,"Fulton, NY"
OSWEGO,"Fulton, NY"
OSWEGO,"Fulton, NY"
CAYUGA,"Genoa, NY"
MADISON,"Georgetown, NY"
MADISON,"Georgetown, NY"
MADISON,"Georgetown, NY"
TOMPKINS,"Groton, NY"
TOMPKINS,"Groton, NY"
TOMPKINS,"Groton, NY"
TOMPKINS,"Groton, NY"
OSWEGO,"Hannibal, NY"
OSWEGO,"Hannibal, NY"
OSWEGO,"Hannibal, NY"
OSWEGO,"Hannibal, NY"
OSWEGO,"Hastings, NY"
CORTLAND,"Homer, NY"
CORTLAND,"Homer, NY"
ONONDAGA,"Jamesville, NY"
ONONDAGA,"Jamesville, NY"
ONONDAGA,"Jordan, NY"
ONONDAGA,"Jordan, NY"
CAYUGA,"King Ferry, NY"
CAYUGA,"King Ferry, NY"
CAYUGA,"King Ferry, NY"
CAYUGA,"King Ferry, NY"
ONONDAGA,"Kirkville, NY"
OSWEGO,"Lacona, NY"
OSWEGO,"Lacona, NY"
OSWEGO,"Lacona, NY"
ONONDAGA,"La Fayette, NY"
ONONDAGA,"La Fayette, NY"
ONONDAGA,"La Fayette, NY"
ONONDAGA,"La Fayette, NY"
CORTLAND,"Little York, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
ONONDAGA,"Liverpool, NY"
CAYUGA,"Locke, NY"
CAYUGA,"Locke, NY"
CAYUGA,"Locke, NY"
OSWEGO,"Lycoming, NY"
CORTLAND,"Mc Graw, NY"
CORTLAND,"Mc Graw, NY"
TOMPKINS,"Mc Lean, NY"
TOMPKINS,"Mc Lean, NY"
OSWEGO,"Mallory, NY"
ONONDAGA,"Manlius, NY"
OSWEGO,"Maple View, NY"
ONONDAGA,"Marcellus, NY"
ONONDAGA,"Marcellus, NY"
ONONDAGA,"Marcellus, NY"
ONONDAGA,"Marcellus, NY"
ONONDAGA,"Marietta, NY"
ONONDAGA,"Marietta, NY"
ONONDAGA,"Marietta, NY"
CAYUGA,"Martville, NY"
ONONDAGA,"Memphis, NY"
CAYUGA,"Meridian, NY"
OSWEGO,"Mexico, NY"
OSWEGO,"Minetto, NY"
ONONDAGA,"Minoa, NY"
CAYUGA,"Montezuma, NY"
CAYUGA,"Moravia, NY"
CAYUGA,"Moravia, NY"
CAYUGA,"Moravia, NY"
ONONDAGA,"Mottville, NY"
ONONDAGA,"Nedrow, NY"
ONONDAGA,"Nedrow, NY"
ONONDAGA,"Nedrow, NY"
ONONDAGA,"Nedrow, NY"
ONONDAGA,"Nedrow, NY"
ONONDAGA,"Nedrow, NY"
OSWEGO,"New Haven, NY"
MADISON,"New Woodstock, NY"
MADISON,"New Woodstock, NY"
MADISON,"New Woodstock, NY"
ONEIDA,"North Bay, NY"
CHENANGO,"North Pitcher, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Oswego, NY"
OSWEGO,"Parish, NY"
OSWEGO,"Parish, NY"
OSWEGO,"Pennellville, NY"
MADISON,"Peterboro, NY"
MADISON,"Peterboro, NY"
OSWEGO,"Phoenix, NY"
OSWEGO,"Phoenix, NY"
OSWEGO,"Phoenix, NY"
CHENANGO,"Pitcher, NY"
ONONDAGA,"Plainville, NY"
ONONDAGA,"Pompey, NY"
CAYUGA,"Poplar Ridge, NY"
CAYUGA,"Port Byron, NY"
CAYUGA,"Port Byron, NY"
CORTLAND,"Preble, NY"
OSWEGO,"Pulaski, NY"
OSWEGO,"Pulaski, NY"
OSWEGO,"Pulaski, NY"
WAYNE,"Red Creek, NY"
OSWEGO,"Richland, NY"
OSWEGO,"Sandy Creek, NY"
WAYNE,"Savannah, NY"
CAYUGA,"Scipio Center, NY"
CAYUGA,"Scipio Center, NY"
CAYUGA,"Scipio Center, NY"
CAYUGA,"Scipio Center, NY"
CAYUGA,"Scipio Center, NY"
CAYUGA,"Scipio Center, NY"
SENECA,"Seneca Falls, NY"
SENECA,"Seneca Falls, NY"
SENECA,"Seneca Falls, NY"
ONONDAGA,"Skaneateles, NY"
ONONDAGA,"Skaneateles, NY"
ONONDAGA,"Skaneateles, NY"
ONONDAGA,"Skaneateles, NY"
ONONDAGA,"Skaneateles Falls, NY"
ONONDAGA,"Skaneateles Falls, NY"
ONONDAGA,"Skaneateles Falls, NY"
WAYNE,"South Butler, NY"
CHENANGO,"South Otselic, NY"
CAYUGA,"Sterling, NY"
ONEIDA,"Sylvan Beach, NY"
CORTLAND,"Truxton, NY"
CORTLAND,"Truxton, NY"
CORTLAND,"Truxton, NY"
ONONDAGA,"Tully, NY"
ONONDAGA,"Tully, NY"
ONONDAGA,"Tully, NY"
CAYUGA,"Union Springs, NY"
CAYUGA,"Union Springs, NY"
CAYUGA,"Union Springs, NY"
CAYUGA,"Union Springs, NY"
ONEIDA,"Verona Beach, NY"
MADISON,"Wampsville, NY"
ONONDAGA,"Warners, NY"
SENECA,"Waterloo, NY"
SENECA,"Waterloo, NY"
CAYUGA,"Weedsport, NY"
CAYUGA,"Weedsport, NY"
OSWEGO,"West Monroe, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONONDAGA,"Syracuse, NY"
ONEIDA,"Alder Creek, NY"
OSWEGO,"Altmar, NY"
OSWEGO,"Altmar, NY"
OSWEGO,"Altmar, NY"
OSWEGO,"Altmar, NY"
OSWEGO,"Altmar, NY"
OSWEGO,"Altmar, NY"
ONEIDA,"Ava, NY"
ONEIDA,"Ava, NY"
ONEIDA,"Barneveld, NY"
ONEIDA,"Barneveld, NY"
LEWIS,"Beaver Falls, NY"
LEWIS,"Beaver Falls, NY"
ONEIDA,"Blossvale, NY"
ONEIDA,"Blossvale, NY"
ONEIDA,"Boonville, NY"
ONEIDA,"Boonville, NY"
ONEIDA,"Boonville, NY"
ONEIDA,"Boonville, NY"
MADISON,"Bouckville, NY"
MADISON,"Bouckville, NY"
LEWIS,"Brantingham, NY"
LEWIS,"Brantingham, NY"
ONEIDA,"Bridgewater, NY"
MADISON,"Brookfield, NY"
OTSEGO,"Burlington Flats, NY"
OTSEGO,"Burlington Flats, NY"
OTSEGO,"Burlington Flats, NY"
OTSEGO,"Burlington Flats, NY"
ONEIDA,"Camden, NY"
ONEIDA,"Camden, NY"
ONEIDA,"Camden, NY"
ONEIDA,"Camden, NY"
ONEIDA,"Camden, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
MONTGOMERY,"Canajoharie, NY"
ONEIDA,"Cassville, NY"
ONEIDA,"Cassville, NY"
ONEIDA,"Chadwicks, NY"
ONEIDA,"Chadwicks, NY"
OTSEGO,"Cherry Valley, NY"
ONEIDA,"Clark Mills, NY"
ONEIDA,"Clayville, NY"
ONEIDA,"Clinton, NY"
ONEIDA,"Clinton, NY"
ONEIDA,"Clinton, NY"
HERKIMER,"Cold Brook, NY"
